AÑO,INEGI,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,0,0,2,0,0,0,0,0,1,0
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,0,2,1,1,1,0,0,0,0,1,1
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,1,1,1,0,3,0,1,0,0
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,2,1,2,1,1,0,2,2,0,0,0
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,26,10,7,8,4,9,14,6,7,16,9,8
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2019,32,ZACATECAS,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,2,4,6,6,6,6,3,8,4,4,3,2
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,1,0,3
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,1,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,0,0,0,0,0,0,0,0,0,0,1,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,0,0,1,0,1,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,0,0,1,0,0,0,1,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,1,1,6,1,0,2,0,3,1,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",3,2,2,1,0,0,3,1,0,0,1,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,1,3,1,0,2,2,3,4,2,1,2,1
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2019,,EXTRANJERO,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,0,0,1,2,2,0,5,3,1,2,0,0
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,4,3,3,1,2,0,1,0,2,0,3
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,1,0,5,0,0,0,1
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,4,1,3,1,7,8,10,2,10,6,1
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),19,8,10,6,7,9,15,12,13,10,8,9
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,1,0,2,0,0,0,0,0
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,9,4,1,2,2,1,0,2
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,2,3,3,1,4,0,0,1,0,0,0
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,2,0,3,1,5,1,3,2,2,1,3,2
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,0,0,0,0,0,0,0,0
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,1,0,0,0,1,0,0,0,0,1
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,1,0
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,1,0,1,0,1,3,0,1,3,0,1
2019,1,AGUASCALIENTES,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,2,6,2,3,1,3,5,7,2,1,0,10
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),15,11,13,4,19,25,19,18,12,21,18,16
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),10,3,2,1,4,8,6,7,4,2,5,2
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),53,54,80,66,65,22,26,17,1,0,2,2
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),115,112,103,113,124,107,120,149,102,137,102,105
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,3,4,1,4,7,2,4,2,11,7,4,5
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,3,4,2,0,3,4,5,0,0
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),20,12,6,8,8,8,3,3,7,8,7,9
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,9,2,3,5,6,16,7,15,8,11,4,2
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,2,1,0
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,1,0,0,1,0,0,1,0,0,2,0,1
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,1,1,0,0
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",3,3,3,3,2,2,2,3,2,5,3,0
2019,2,BAJA CALIFORNIA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,10,9,13,17,33,12,6,12,40,17,16,4
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,10,2,1,1,3,4,1,5,7,4,6
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,1,0,1,1,0,0,0,1,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,0,1,1,0,2,1,2,1,0,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),5,10,5,2,7,3,5,3,2,2,0,5
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,0,0,0,0,0,0,0,1,0,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),0,2,1,1,0,0,0,1,0,0,0,1
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,2,3,0,1,3,3,1,1,2,3,2
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,BAJA CALIFORNIA SUR,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,6,2,0,1,0,0,0,1,1,3,4
